departamento_etl,ciudad_etl_x,periodo_etl,cont_co,cont_dviento,cont_haire10,cont_haire2,cont_no,cont_no2,cont_o3,cont_p,cont_pliquida,cont_pm10,cont_pm2.5,cont_pst,cont_rglobal,cont_ruvb,cont_so2,cont_taire10,cont_taire2,cont_vviento,ciudad_etl_y,total_vehiculos,total_clases,total_servicios,log_total_vehiculos
boyaca,nobsa,2021-01,389.13158878504674,166.67624060150374,63.41533834586466,,,12.432307692307692,18.192473118279572,754.4842105263158,0.0014606741573033708,25.212558139534885,14.159223744292238,,,369.56248756218906,2.800643564356436,14.744436090225564,,1.3351127819548871,sogamoso,42042,29,5,10.646448183053785
boyaca,nobsa,2021-01,389.13158878504674,166.67624060150374,63.41533834586466,,,12.432307692307692,18.192473118279572,754.4842105263158,0.0014606741573033708,25.212558139534885,14.159223744292238,,,369.56248756218906,2.800643564356436,14.744436090225564,,1.3351127819548871,tunja,43782,26,5,10.687000893169545
boyaca,nobsa,2021-01,389.13158878504674,166.67624060150374,63.41533834586466,,,12.432307692307692,18.192473118279572,754.4842105263158,0.0014606741573033708,25.212558139534885,14.159223744292238,,,369.56248756218906,2.800643564356436,14.744436090225564,,1.3351127819548871,villa de leyva,10195,23,4,9.229750765496005
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,chiquinquira,16601,16,4,9.71727844901498
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,combita,62249,39,5,11.038913814326953
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,duitama,39901,38,5,10.594181726935007
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,garagoa,3572,13,4,8.181160858023409
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,guateque,7343,15,5,8.901638932300326
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,miraflores,3090,15,4,8.036249942132116
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,moniquira,11654,25,4,9.363490551469857
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,nobsa,27879,19,5,10.23566486487446
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,paipa,19618,22,4,9.884253763420828
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,puerto boyaca,23486,24,5,10.064202355576024
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,ramiriqui,3384,13,4,8.127109185346375
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,saboya,8461,18,5,9.043340831280013
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,santa rosa de viterbo,25379,31,5,10.141716741268379
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,soata,4840,13,3,8.484876589939695
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,sogamoso,42042,29,5,10.646448183053785
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,tunja,43782,26,5,10.687000893169545
boyaca,nobsa,2022-01,460.44989795918366,168.51455319148934,57.93119658119658,,,17.03735294117647,17.47229411764706,753.1277350427351,8.510638297872341e-05,,15.371855670103091,,,374.63761363636365,2.2905714285714285,13.599615384615385,,1.3104721030042918,villa de leyva,10195,23,4,9.229750765496005
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,chiquinquira,16601,16,4,9.71727844901498
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,combita,62249,39,5,11.038913814326953
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,duitama,39901,38,5,10.594181726935007
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,garagoa,3572,13,4,8.181160858023409
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,guateque,7343,15,5,8.901638932300326
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,miraflores,3090,15,4,8.036249942132116
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,moniquira,11654,25,4,9.363490551469857
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,nobsa,27879,19,5,10.23566486487446
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,paipa,19618,22,4,9.884253763420828
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,puerto boyaca,23486,24,5,10.064202355576024
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,ramiriqui,3384,13,4,8.127109185346375
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,saboya,8461,18,5,9.043340831280013
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,santa rosa de viterbo,25379,31,5,10.141716741268379
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,soata,4840,13,3,8.484876589939695
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,sogamoso,42042,29,5,10.646448183053785
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,tunja,43782,26,5,10.687000893169545
boyaca,nobsa,2023-01,545.6283582089552,180.51557522123892,71.43044247787611,,,13.908842105263156,15.91344370860927,755.1782589285714,0.2397767857142857,19.85537037037037,11.527441860465117,,,,1.977627118644068,14.380398230088495,,1.1425221238938053,villa de leyva,10195,23,4,9.229750765496005
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,chiquinquira,16601,16,4,9.71727844901498
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,combita,62249,39,5,11.038913814326953
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,duitama,39901,38,5,10.594181726935007
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,garagoa,3572,13,4,8.181160858023409
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,guateque,7343,15,5,8.901638932300326
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,miraflores,3090,15,4,8.036249942132116
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,moniquira,11654,25,4,9.363490551469857
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,nobsa,27879,19,5,10.23566486487446
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,paipa,19618,22,4,9.884253763420828
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,puerto boyaca,23486,24,5,10.064202355576024
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,ramiriqui,3384,13,4,8.127109185346375
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,saboya,8461,18,5,9.043340831280013
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,santa rosa de viterbo,25379,31,5,10.141716741268379
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,soata,4840,13,3,8.484876589939695
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,sogamoso,42042,29,5,10.646448183053785
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,tunja,43782,26,5,10.687000893169545
boyaca,nobsa,2024-01,,180.96790874524714,,63.14637404580152,,,16.240000000000002,759.3368965517241,0.0008396946564885496,29.453793103448273,16.99960396039604,,,282.1340458015267,10.987196969696969,,15.188244274809161,1.0639846743295018,villa de leyva,10195,23,4,9.229750765496005
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,chiquinquira,16601,16,4,9.71727844901498
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,combita,62249,39,5,11.038913814326953
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,duitama,39901,38,5,10.594181726935007
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,garagoa,3572,13,4,8.181160858023409
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,guateque,7343,15,5,8.901638932300326
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,miraflores,3090,15,4,8.036249942132116
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,moniquira,11654,25,4,9.363490551469857
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,nobsa,27879,19,5,10.23566486487446
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,paipa,19618,22,4,9.884253763420828
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,puerto boyaca,23486,24,5,10.064202355576024
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,ramiriqui,3384,13,4,8.127109185346375
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,saboya,8461,18,5,9.043340831280013
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,santa rosa de viterbo,25379,31,5,10.141716741268379
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,soata,4840,13,3,8.484876589939695
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,sogamoso,42042,29,5,10.646448183053785
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,tunja,43782,26,5,10.687000893169545
boyaca,paipa,2020-01,,,,,,,,,,34.03521126760563,,,,,33.18524590163934,,,,villa de leyva,10195,23,4,9.229750765496005
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,chiquinquira,16601,16,4,9.71727844901498
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,combita,62249,39,5,11.038913814326953
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,duitama,39901,38,5,10.594181726935007
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,garagoa,3572,13,4,8.181160858023409
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,guateque,7343,15,5,8.901638932300326
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,miraflores,3090,15,4,8.036249942132116
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,moniquira,11654,25,4,9.363490551469857
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,nobsa,27879,19,5,10.23566486487446
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,paipa,19618,22,4,9.884253763420828
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,puerto boyaca,23486,24,5,10.064202355576024
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,ramiriqui,3384,13,4,8.127109185346375
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,saboya,8461,18,5,9.043340831280013
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,santa rosa de viterbo,25379,31,5,10.141716741268379
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,soata,4840,13,3,8.484876589939695
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,sogamoso,42042,29,5,10.646448183053785
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,tunja,43782,26,5,10.687000893169545
boyaca,paipa,2021-01,,,,,,,,,,24.43792,,,,,7.551282051282051,,,,villa de leyva,10195,23,4,9.229750765496005
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,chiquinquira,16601,16,4,9.71727844901498
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,combita,62249,39,5,11.038913814326953
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,duitama,39901,38,5,10.594181726935007
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,garagoa,3572,13,4,8.181160858023409
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,guateque,7343,15,5,8.901638932300326
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,miraflores,3090,15,4,8.036249942132116
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,moniquira,11654,25,4,9.363490551469857
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,nobsa,27879,19,5,10.23566486487446
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,paipa,19618,22,4,9.884253763420828
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,puerto boyaca,23486,24,5,10.064202355576024
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,ramiriqui,3384,13,4,8.127109185346375
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,saboya,8461,18,5,9.043340831280013
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,santa rosa de viterbo,25379,31,5,10.141716741268379
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,soata,4840,13,3,8.484876589939695
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,sogamoso,42042,29,5,10.646448183053785
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,tunja,43782,26,5,10.687000893169545
boyaca,paipa,2022-01,,225.1864406779661,73.3528813559322,,,,,756.0727118644068,0.0,34.90078431372549,,,,,9.456,13.846016949152542,,2.5147457627118643,villa de leyva,10195,23,4,9.229750765496005
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,chiquinquira,16601,16,4,9.71727844901498
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,combita,62249,39,5,11.038913814326953
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,duitama,39901,38,5,10.594181726935007
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,garagoa,3572,13,4,8.181160858023409
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,guateque,7343,15,5,8.901638932300326
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,miraflores,3090,15,4,8.036249942132116
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,moniquira,11654,25,4,9.363490551469857
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,nobsa,27879,19,5,10.23566486487446
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,paipa,19618,22,4,9.884253763420828
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,puerto boyaca,23486,24,5,10.064202355576024
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,ramiriqui,3384,13,4,8.127109185346375
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,saboya,8461,18,5,9.043340831280013
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,santa rosa de viterbo,25379,31,5,10.141716741268379
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,soata,4840,13,3,8.484876589939695
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,sogamoso,42042,29,5,10.646448183053785
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,tunja,43782,26,5,10.687000893169545
boyaca,paipa,2023-01,,227.1946902654867,74.84455357142858,,,,,756.5013392857143,0.0,25.211111111111112,,,,,25.460270270270268,14.524553571428571,,2.561150442477876,villa de leyva,10195,23,4,9.229750765496005
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,chiquinquira,16601,16,4,9.71727844901498
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,combita,62249,39,5,11.038913814326953
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,duitama,39901,38,5,10.594181726935007
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,garagoa,3572,13,4,8.181160858023409
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,guateque,7343,15,5,8.901638932300326
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,miraflores,3090,15,4,8.036249942132116
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,moniquira,11654,25,4,9.363490551469857
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,nobsa,27879,19,5,10.23566486487446
boyaca,paipa,2024-01,,,,,,,,,,33.900763358778626,,,,,47.45954198473282,,,,paipa,19618,22,4,9.884253763420828
