departamento_etl,ciudad_etl,periodo_etl,cont_co,cont_dviento,cont_haire10,cont_haire2,cont_no,cont_no2,cont_o3,cont_p,cont_pliquida,cont_pm10,cont_pm2.5,cont_pst,cont_rglobal,cont_ruvb,cont_so2,cont_taire10,cont_taire2,cont_vviento,periodo_censo_vehiculos,total_vehiculos,clases_distintas,antiguedad_promedio_flota,log_total_vehiculos,mes_numerico
cesar,el paso,2022-01,,93.15543417366946,,,,,,,0.0,29.172439024390243,8.811578947368421,,,,,29.037298050139274,,1.6974651810584958,2026-04,8606,32,8.33529411764706,9.060331104649475,1
cesar,el paso,2023-01,,113.33015384615385,68.12,,,,,751.5758620689655,0.0,23.72115869017632,6.5947512437810945,,,216.96140350877192,,28.914814004376368,,1.568421052631579,2026-04,8606,32,8.33529411764706,9.060331104649475,1
cesar,el paso,2024-01,,,,,,,,,,50.475,20.183333333333334,,,,,,,,2026-04,8606,32,8.33529411764706,9.060331104649475,1
cesar,la jagua de ibirico,2020-01,,,,,,,,,,37.3925,13.886666666666665,,,,,,,,2026-04,17431,16,8.75886524822695,9.766062876624456,1
cesar,la jagua de ibirico,2021-01,,132.59402985074627,,,,,,,0.0,13.132995867768594,4.623182711198428,,,,,27.850373134328358,,1.6033830845771142,2026-04,17431,16,8.75886524822695,9.766062876624456,1
cesar,la jagua de ibirico,2022-01,,153.71442588726515,,,,,,,0.0008350730688935282,23.928115942028985,11.985084337349399,,,,,28.26012578616352,,3.1994560669456065,2026-04,17431,16,8.75886524822695,9.766062876624456,1
cesar,la jagua de ibirico,2023-01,,150.23073286052008,65.91806167400881,,,,,752.2696929824561,0.0,18.508829039812646,6.894114114114114,,,214.5070796460177,,27.989715762273903,,1.1517412935323383,2026-04,17431,16,8.75886524822695,9.766062876624456,1
cesar,la jagua de ibirico,2024-01,,140.17460317460316,,75.93609022556392,,,,757.9488721804511,0.0,36.019999999999996,11.625,,,,,,28.639097744360903,0.766030534351145,2026-04,17431,16,8.75886524822695,9.766062876624456,1
cesar,valledupar,2020-01,,,,,,,,,,9.075000000000001,6.673333333333333,,,,,,,,2026-04,85732,30,27.76164383561644,11.35899309464505,1
cesar,valledupar,2021-01,,,,,,,,,,13.365,,,,,,,,,2026-04,85732,30,27.76164383561644,11.35899309464505,1
cesar,valledupar,2022-01,,,,,,,,,,24.400000000000002,,,,,,,,,2026-04,85732,30,27.76164383561644,11.35899309464505,1
cesar,valledupar,2023-01,,,,,,,,,,13.424999999999999,,,,,,,,,2026-04,85732,30,27.76164383561644,11.35899309464505,1
cesar,valledupar,2024-01,,,,,,,,,,20.175,,,,,,,,,2026-04,85732,30,27.76164383561644,11.35899309464505,1
cordoba,planeta rica,2021-01,,,,,,,,,,20.076666666666664,,,,,,,,,2026-04,107285,36,20.051236749116608,11.583253444803258,1
cordoba,planeta rica,2022-01,,,,,,,,,,24.751666666666665,9.973333333333334,,,,,,,,2026-04,107285,36,20.051236749116608,11.583253444803258,1
cordoba,planeta rica,2023-01,,,,,,,,,,11.352,8.24,,,,,,,,2026-04,107285,36,20.051236749116608,11.583253444803258,1
cundinamarca,cajica,2020-01,,,,,,,,,,,,,,,36.680163934426226,,,,2026-04,1360,32,13.384868421052632,7.215975002651466,1
cundinamarca,cajica,2021-01,327.48814516129033,,,,,22.95755905511811,,,,19.355169491525423,10.803504273504274,,,,8.99968,,,,2026-04,1360,32,13.384868421052632,7.215975002651466,1
cundinamarca,cajica,2022-01,231.430796460177,,,,,,,,,35.8209375,16.125862068965517,,,,,,,,2026-04,1360,32,13.384868421052632,7.215975002651466,1
cundinamarca,cajica,2023-01,288.1513402061856,,,,,16.88509090909091,,,,45.979438202247195,14.276224489795919,,,,,,,,2026-04,1360,32,13.384868421052632,7.215975002651466,1
cundinamarca,cajica,2024-01,,,,,,,,,,38.491791044776114,22.89701492537313,,,,,,,,2026-04,1360,32,13.384868421052632,7.215975002651466,1
cundinamarca,chia,2023-01,,,,,,,,,,11.330505050505051,6.625684210526316,,,,,,,,2026-04,175040,42,16.923337091319052,12.072775511179325,1
cundinamarca,chia,2024-01,,,,,,,,,,25.263671875,11.555112781954886,,,,,,,,2026-04,175040,42,16.923337091319052,12.072775511179325,1
cundinamarca,cota,2021-01,462.764,,,,,22.795182481751826,,,,24.71641221374046,10.422461538461539,,,,3.09304,,,,2026-04,2588,43,15.872527472527473,7.859026979751538,1
cundinamarca,cota,2022-01,353.80559322033895,,,,,,,,,,15.76388888888889,,,,4.052162162162162,,,,2026-04,2588,43,15.872527472527473,7.859026979751538,1
cundinamarca,facatativa,2024-01,755.9360824742269,,,,,26.074285714285715,,,,28.072686567164176,14.588646616541354,,,,3.066015037593985,,,,2026-04,11767,16,21.76007326007326,9.373139262281274,1
cundinamarca,funza,2021-01,,,,,,34.89822580645161,,,,20.773387096774194,11.211162790697674,,,,3.1575471698113207,,,,2026-04,712033,69,12.862127659574469,13.475880942062972,1
cundinamarca,funza,2022-01,,,,,,27.504661016949154,,,,30.10478632478633,14.029439252336449,,,,3.7640776699029126,,,,2026-04,712033,69,12.862127659574469,13.475880942062972,1
cundinamarca,funza,2023-01,,,,,,22.085272727272727,,,,25.678834951456313,12.15377358490566,,,,3.354235294117647,,,,2026-04,712033,69,12.862127659574469,13.475880942062972,1
cundinamarca,funza,2024-01,,,,,,,,,,38.1944776119403,16.925447761194032,,,,4.614347826086957,,,,2026-04,712033,69,12.862127659574469,13.475880942062972,1
cundinamarca,fusagasuga,2024-01,,,,,,15.80537313432836,,,,19.32651515151515,10.91181818181818,,,,2.955571428571429,,,,2026-04,52035,26,24.510010537407798,10.85969106572145,1
cundinamarca,girardot,2023-01,,,,,,,,,,22.963673469387757,10.384123711340207,,,,,,,,2026-04,150072,18,26.234185733512785,11.918877121361245,1
cundinamarca,girardot,2024-01,,,,,,,,,,21.812878787878788,11.536590909090908,,,,,,,,2026-04,150072,18,26.234185733512785,11.918877121361245,1
cundinamarca,la calera,2021-01,399.24798387096774,,,,,12.848188976377953,17.665727272727274,,,12.172790697674419,5.504166666666666,,,,0.7095384615384615,,,,2026-04,3734,23,18.623076923076923,8.225503097566918,1
cundinamarca,la calera,2022-01,,,,,,12.873913043478261,31.22134831460674,,,19.572372881355932,9.312636363636365,,,,2.4044827586206896,,,,2026-04,3734,23,18.623076923076923,8.225503097566918,1
cundinamarca,la calera,2023-01,458.64576923076925,,,,,17.01106796116505,19.839418604651165,,,22.681704545454547,13.698714285714285,,,,2.4446153846153846,,,,2026-04,3734,23,18.623076923076923,8.225503097566918,1
cundinamarca,la calera,2024-01,404.2943362831859,,,,,21.028879310344827,31.460819672131144,,,28.300840336134456,18.602689075630252,,,,3.069402985074627,,,,2026-04,3734,23,18.623076923076923,8.225503097566918,1
cundinamarca,madrid,2022-01,,,,,,,10.001948051948052,,,39.52008474576271,17.26,,,,2.3163302752293577,,,,2026-04,190568,50,13.084319526627219,12.157769612693006,1
cundinamarca,madrid,2023-01,,,,,,,6.2063366336633665,,,,15.232743362831858,,,,1.26,,,,2026-04,190568,50,13.084319526627219,12.157769612693006,1
cundinamarca,madrid,2024-01,,,,,,,4.4438805970149255,,,39.15780303030303,21.415909090909093,,,,1.6108695652173912,,,,2026-04,190568,50,13.084319526627219,12.157769612693006,1
cundinamarca,mosquera,2020-01,,,,,,,,,,31.248907103825136,14.0394623655914,,,,6.313670886075949,,,,2026-04,149544,50,19.67049808429119,11.915352629864941,1
cundinamarca,mosquera,2021-01,,,,,,17.898178137651822,,,,19.513137254901963,9.236117647058824,,,,2.7717167381974246,,,,2026-04,149544,50,19.67049808429119,11.915352629864941,1
cundinamarca,mosquera,2022-01,,,,,,13.796708860759495,,,,30.990270270270273,16.02456896551724,,,,2.6787387387387387,,,,2026-04,149544,50,19.67049808429119,11.915352629864941,1
cundinamarca,mosquera,2023-01,,,,,,22.2663963963964,,,,26.79697247706422,,,,,2.938343195266272,,,,2026-04,149544,50,19.67049808429119,11.915352629864941,1
cundinamarca,mosquera,2024-01,,,,,,27.330526315789474,,,,35.668527131782945,16.080526315789474,,,,,,,,2026-04,149544,50,19.67049808429119,11.915352629864941,1
cundinamarca,sibate,2020-01,164.88137931034484,,,,,,,,,8.625,,,,,10.760089285714287,,,,2026-04,70082,25,32.430408472012104,11.157435532913205,1
cundinamarca,sibate,2021-01,251.63744,,,,,0.9913868613138686,,,,14.2,,,,,7.960288461538462,,,,2026-04,70082,25,32.430408472012104,11.157435532913205,1
cundinamarca,sibate,2022-01,238.75652173913045,,,,,14.058125,,,,23.163636363636364,,,,,4.182409638554216,,,,2026-04,70082,25,32.430408472012104,11.157435532913205,1
cundinamarca,sibate,2023-01,162.57973214285715,,,,,14.17544642857143,,,,29.17142857142857,,,,,10.193999999999999,,,,2026-04,70082,25,32.430408472012104,11.157435532913205,1
cundinamarca,sibate,2024-01,219.78848484848487,,,,,,,,,,,,,,9.073955223880597,,,,2026-04,70082,25,32.430408472012104,11.157435532913205,1
cundinamarca,soacha,2020-01,,,,,,,,,,60.90105263157895,23.023910256410257,,,,,,,,2026-04,396364,57,17.484284051222353,12.890090782887901,1
cundinamarca,soacha,2021-01,415.336,,,,,28.86343347639485,,,,10.939040590405904,4.879924242424242,,,,4.841674641148325,,,,2026-04,396364,57,17.484284051222353,12.890090782887901,1
cundinamarca,soacha,2022-01,507.41641509433964,,,,,42.978539823008845,,,,49.73765306122449,22.889908256880734,,,,4.168871794871794,,,,2026-04,396364,57,17.484284051222353,12.890090782887901,1
cundinamarca,soacha,2023-01,392.24275229357795,,,,,31.64868131868132,,,,26.96668181818182,12.199951923076924,,,,5.105714285714286,,,,2026-04,396364,57,17.484284051222353,12.890090782887901,1
cundinamarca,soacha,2024-01,566.2140625,,,,,46.20142857142857,,,,70.52905,27.870276381909548,,,,1.4643262411347517,,,,2026-04,396364,57,17.484284051222353,12.890090782887901,1
cundinamarca,sopo,2020-01,,,,,,11.705661375661375,,,,38.0,20.066666666666666,,,,7.646242038216561,,,,2026-04,5061,30,12.98469387755102,8.529516941105069,1
cundinamarca,sopo,2021-01,,,,,,11.695149253731344,,,,24.27480916030534,17.45736434108527,,,,5.308139534883721,,,,2026-04,5061,30,12.98469387755102,8.529516941105069,1
cundinamarca,sopo,2022-01,,,,,,2.4701666666666666,,,,31.678260869565218,,,,,5.100326086956522,,,,2026-04,5061,30,12.98469387755102,8.529516941105069,1
cundinamarca,sopo,2023-01,,,,,,41.2918947368421,,,,28.527272727272727,11.053763440860216,,,,,,,,2026-04,5061,30,12.98469387755102,8.529516941105069,1
cundinamarca,sopo,2024-01,,,,,,,,,,23.35909433962264,15.521584905660378,,,,,,,,2026-04,5061,30,12.98469387755102,8.529516941105069,1
cundinamarca,ubate,2024-01,,,,,,9.906060606060606,,,,39.34174242424242,12.30406015037594,,,,14.802537313432836,,,,2026-04,18459,26,22.130727762803236,9.823361508056843,1
cundinamarca,zipaquira,2020-01,,,,,,,,,,35.54494382022472,15.160714285714286,,,,,,,,2026-04,67064,62,13.79322853688029,11.113417577336191,1
cundinamarca,zipaquira,2021-01,,,,,,17.497142857142855,,,,37.63291666666667,15.493684210526316,,,,1.1920388349514563,,,,2026-04,67064,62,13.79322853688029,11.113417577336191,1
cundinamarca,zipaquira,2022-01,,,,,,17.000849056603773,,,,33.65634615384615,9.089012345679013,,,,5.839724770642202,,,,2026-04,67064,62,13.79322853688029,11.113417577336191,1
cundinamarca,zipaquira,2023-01,,,,,,,,,,25.485825242718445,13.398295454545455,,,,2.2801428571428572,,,,2026-04,67064,62,13.79322853688029,11.113417577336191,1
cundinamarca,zipaquira,2024-01,,,,,,,,,,19.235223880597015,10.613684210526316,,,,0.7175373134328359,,,,2026-04,67064,62,13.79322853688029,11.113417577336191,1
huila,neiva,2020-01,,,,,,,,,,15.338333333333333,,,,,,,,,2026-04,87890,33,24.18688230008985,11.38385268935265,1
huila,neiva,2021-01,,,,,,,,,,7.825,,,,,,,,,2026-04,87890,33,24.18688230008985,11.38385268935265,1
huila,neiva,2022-01,,,,,,,,,,14.715,,,,,,,,,2026-04,87890,33,24.18688230008985,11.38385268935265,1
huila,neiva,2023-01,,,,,,,,,,22.845,,,,,,,,,2026-04,87890,33,24.18688230008985,11.38385268935265,1
huila,neiva,2024-01,,,,,,,,,,17.695,,,,,,,,,2026-04,87890,33,24.18688230008985,11.38385268935265,1
la guajira,albania,2020-01,,,,,,,,,,21.68,,,,,,,,,2026-04,12760,9,7.205479452054795,9.454148923733976,1
la guajira,albania,2021-01,,104.0117128463476,79.7669099756691,,,,,752.1426097560975,,18.56625,7.66625,,,,,26.07685138539043,,2.995088161209068,2026-04,12760,9,7.205479452054795,9.454148923733976,1
la guajira,albania,2022-01,,77.9759052924791,72.75153203342619,,,,,750.1787709497206,0.004916201117318436,16.223636363636363,7.874545454545455,,,218.0736111111111,,26.946378830083564,,3.26142061281337,2026-04,12760,9,7.205479452054795,9.454148923733976,1
la guajira,albania,2023-01,,73.71700879765396,79.99706744868035,,,,,752.0511764705882,0.049999999999999996,14.37142857142857,6.4799999999999995,,,210.38713450292397,,25.62404692082111,,2.5891176470588233,2026-04,12760,9,7.205479452054795,9.454148923733976,1
la guajira,fonseca,2020-01,,,,,,,,,,31.255,,,,,,,,,2026-04,2656,16,12.31578947368421,7.884952945759814,1
la guajira,hatonuevo,2020-01,,,,,,,,,,30.866666666666664,,,,,,,,,2026-04,5560,15,30.58402662229617,8.623533227187563,1
la guajira,maicao,2020-01,,,,,,,,,,20.552,8.253333333333332,,,,,,,,2026-04,9180,10,15.486301369863014,9.1248914101437,1
la guajira,maicao,2021-01,,,,,,,,,,15.02,6.095000000000001,,,,,,,,2026-04,9180,10,15.486301369863014,9.1248914101437,1
la guajira,maicao,2022-01,,,,,,,,,,17.595,8.85,,,,,,,,2026-04,9180,10,15.486301369863014,9.1248914101437,1
la guajira,maicao,2023-01,,,,,,,,,,19.72,8.11,,,,,,,,2026-04,9180,10,15.486301369863014,9.1248914101437,1
la guajira,riohacha,2020-01,,,,,,,,,,30.04444444444444,,,,,,,,,2026-04,19957,14,17.093908629441625,9.901385344444257,1
magdalena,aracataca,2020-01,,,,,,,,,,58.135,,,,,,,,,2026-04,10881,16,19.209876543209877,9.294865327045871,1
magdalena,aracataca,2021-01,,,,,,,,,,34.165,,,,,,,,,2026-04,10881,16,19.209876543209877,9.294865327045871,1
magdalena,aracataca,2022-01,,,,,,,,,,32.56,,,,,,,,,2026-04,10881,16,19.209876543209877,9.294865327045871,1
magdalena,aracataca,2023-01,,,,,,,,,,38.13,,,,,,,,,2026-04,10881,16,19.209876543209877,9.294865327045871,1
magdalena,cienaga,2020-01,,304.0188888888889,76.48111111111112,,,,,756.4766666666667,0.0,86.66666666666667,,,,,,26.391111111111112,,1.162222222222222,2026-04,57325,22,21.741176470588236,10.95650955196994,1
magdalena,cienaga,2021-01,569.9921138211382,173.3385401459854,76.40744525547446,,,,29.05153846153846,755.4410218978102,0.0,42.3363503649635,14.25792,,230.82272058823528,,0.80625,25.22021897810219,,1.113065693430657,2026-04,57325,22,21.741176470588236,10.95650955196994,1
magdalena,cienaga,2022-01,375.6202752293578,171.2147899159664,74.39641666666667,,,,30.81625,755.43,0.0,40.34060869565217,12.047232142857142,,217.83151260504204,,2.818571428571429,25.30675,,1.1529166666666666,2026-04,57325,22,21.741176470588236,10.95650955196994,1
magdalena,cienaga,2023-01,258.0531481481482,175.22929824561402,78.47769911504425,,,,28.92279279279279,756.8335087719298,0.0,34.99491379310345,,,227.29342105263157,,1.0854368932038834,24.647543859649126,,1.1437719298245612,2026-04,57325,22,21.741176470588236,10.95650955196994,1
magdalena,cienaga,2024-01,263.8233082706767,169.55257575757574,,79.27503759398496,,,31.365606060606062,756.0145454545454,0.0,44.834477611940294,,,210.97393939393942,,2.8523333333333336,,25.796136363636364,1.033939393939394,2026-04,57325,22,21.741176470588236,10.95650955196994,1
magdalena,fundacion,2020-01,,,,,,,,,,28.23,,,,,,,,,2026-04,126080,30,18.02660753880266,11.744679836532333,1
magdalena,fundacion,2021-01,,,,,,,,,,33.745000000000005,,,,,,,,,2026-04,126080,30,18.02660753880266,11.744679836532333,1
magdalena,fundacion,2022-01,,,,,,,,,,26.735,,,,,,,,,2026-04,126080,30,18.02660753880266,11.744679836532333,1
magdalena,fundacion,2023-01,,,,,,,,,,31.89,,,,,,,,,2026-04,126080,30,18.02660753880266,11.744679836532333,1
magdalena,santa marta,2020-01,,,56.11,,0.15,1.1525,63.17777777777778,756.1466666666666,0.0,33.470333333333336,7.126111111111111,,,,5.822777777777778,26.925555555555558,,,2026-04,80258,34,21.81826831588963,11.293014184236684,1
magdalena,santa marta,2021-01,256.53709543568465,77.47308270676692,57.128796992481206,,1.3681967213114754,1.938034188034188,53.85369047619048,751.9146616541353,0.08703703703703704,17.664420289855073,5.731810699588477,,252.9527067669173,,3.5791329479768788,27.504887218045113,,2.7880451127819548,2026-04,80258,34,21.81826831588963,11.293014184236684,1
magdalena,santa marta,2022-01,161.84499999999997,70.35928870292886,58.11489539748953,,,,36.03234693877551,753.5931932773109,0.0,22.07471544715447,6.279864253393665,,240.7989958158996,,3.1264251207729465,26.69560669456067,,2.8018487394957985,2026-04,80258,34,21.81826831588963,11.293014184236684,1
magdalena,santa marta,2023-01,189.51300884955754,71.87035087719298,61.01074561403509,,,,37.437179487179485,754.8495175438596,0.0,17.702838427947597,5.051822660098522,,249.70722466960353,,1.7708444444444444,26.337719298245613,,2.7863157894736843,2026-04,80258,34,21.81826831588963,11.293014184236684,1
magdalena,santa marta,2024-01,175.7110606060606,72.59647727272727,,63.11306818181818,,,36.852651515151514,754.0398113207547,0.00015151515151515152,19.044666666666668,7.295267489711934,,241.13170454545454,,2.697570850202429,,27.539583333333333,2.233984962406015,2026-04,80258,34,21.81826831588963,11.293014184236684,1
meta,villavicencio,2020-01,,250.93939393939394,63.43030303030303,,,,37.66643356643357,721.2424242424242,0.0,24.54703832752613,,,95.0060606060606,,,26.225609756097562,,1.008,2026-04,159519,56,21.04250200481155,11.979924585195665,1
meta,villavicencio,2021-01,,183.67391304347825,71.92700729927007,,,,32.60727272727273,715.2514492753623,0.0318840579710145,19.060000000000002,,,262.8,,,24.928985507246374,,1.0221739130434784,2026-04,159519,56,21.04250200481155,11.979924585195665,1
meta,villavicencio,2022-01,,176.04060913705584,,,28.826727272727272,10.27896103896104,47.30554838709677,,,21.652694610778443,,,285.78846153846155,,,26.840975609756097,,0.8235609756097562,2026-04,159519,56,21.04250200481155,11.979924585195665,1
meta,villavicencio,2023-01,,194.13333333333333,68.8625,,,,,961.0125,0.9,11.972972972972974,,,,,,24.25375,,0.8058666666666666,2026-04,159519,56,21.04250200481155,11.979924585195665,1
meta,villavicencio,2024-01,,194.5,,68.51515151515152,,,13.62406015037594,961.1742424242424,0.0,24.401515151515152,,,,,,,26.30378787878788,0.8639097744360903,2026-04,159519,56,21.04250200481155,11.979924585195665,1
quindio,armenia,2021-01,,,,,,,,,,8.333333333333334,,,,,,,,,2026-04,98212,33,20.521788990825687,11.494893868472772,1
quindio,armenia,2022-01,,,,,,,,,,16.0,,,,,,,,,2026-04,98212,33,20.521788990825687,11.494893868472772,1
risaralda,dosquebradas,2021-01,,,,,,,,,,22.941666666666666,9.9888,,,,,,,,2026-04,163639,31,22.358190709046454,12.005424172043336,1
risaralda,dosquebradas,2022-01,,,,,,,,,,26.15,,,,,,,,,2026-04,163639,31,22.358190709046454,12.005424172043336,1
risaralda,dosquebradas,2023-01,,,,,,,,,,16.265,10.68,,,,,,,,2026-04,163639,31,22.358190709046454,12.005424172043336,1
risaralda,pereira,2020-01,,,,,,,,,,,23.92,,,,,,,,2026-04,253649,41,24.20676451818762,12.443710642994835,1
risaralda,pereira,2021-01,,,,,,,,,,20.851666666666667,8.784251968503936,,,,,,,,2026-04,253649,41,24.20676451818762,12.443710642994835,1
risaralda,pereira,2022-01,,,,,,,,,,24.33,,,,,,,,,2026-04,253649,41,24.20676451818762,12.443710642994835,1
risaralda,pereira,2023-01,,,,,,,,,,12.112499999999999,10.468115942028986,,,,,,,,2026-04,253649,41,24.20676451818762,12.443710642994835,1
santander,bucaramanga,2020-01,,245.52046855733664,68.45849753694581,,,10.182736842105264,17.833928571428572,,0.019827586206896553,29.641654978962134,15.353739130434782,,212.31317733990147,13.115,,23.055072463768116,,1.2309113300492611,2026-04,251321,51,28.503569467325644,12.434490264467074,1
santander,bucaramanga,2021-01,,274.86861313868616,79.01459854014598,,,,,,0.08175182481751825,26.6425855513308,,,225.61313868613138,3.208955223880597,,23.63065693430657,,1.5124087591240876,2026-04,251321,51,28.503569467325644,12.434490264467074,1
santander,bucaramanga,2022-01,,217.287675070028,73.18690807799443,,13.72549019607843,12.721008403361344,,686.2459610027855,0.0,20.164814814814815,11.64766355140187,,248.3442577030812,,0.7867256637168142,23.984166666666663,,1.7269444444444446,2026-04,251321,51,28.503569467325644,12.434490264467074,1
santander,bucaramanga,2023-01,729.7747826086957,223.84984984984985,80.49821428571428,,8.935505617977528,18.49570093457944,20.64169381107492,687.2546546546546,0.34615384615384615,13.925581395348837,8.011483253588517,,123.02222222222223,,1.157,22.42042042042042,,1.3843843843843844,2026-04,251321,51,28.503569467325644,12.434490264467074,1
santander,bucaramanga,2024-01,386.39486956521733,190.84773631840795,,73.83814536340851,10.533032786885245,23.62529411764706,28.50026666666667,686.8060499999999,0.00947630922693267,21.3085,11.151,,170.37423558897245,,0.967391304347826,,24.815825,1.3513483146067415,2026-04,251321,51,28.503569467325644,12.434490264467074,1
santander,floridablanca,2020-01,,,62.87931034482759,,,14.045,12.46,688.1162561576355,0.0,24.694527363184083,12.603499999999999,,226.3576354679803,1.7073891625615765,,25.17290640394089,,,2026-04,186970,47,22.51138211382114,12.138708803596641,1
santander,floridablanca,2021-01,,191.0036496350365,73.54744525547446,,,,25.27542372881356,686.9,0.2116788321167883,,,,233.47445255474452,2.232846715328467,,24.816788321167884,,1.1810218978102192,2026-04,186970,47,22.51138211382114,12.138708803596641,1
santander,giron,2020-01,,238.30591133004924,65.52376237623761,,,,,,0.011881188118811881,34.30928961748634,17.219021739130437,,188.2433497536946,,,23.782758620689652,,1.2876847290640392,2026-04,500433,48,19.956563706563706,13.123231000910177,1
santander,piedecuesta,2022-01,,219.03083333333333,71.2175,,,,22.266666666666666,677.275,0.0,26.09908256880734,13.0625,,211.25966386554623,,,23.5025,,1.8158333333333334,2026-04,53677,29,23.09104704097117,10.89075851312733,1
santander,piedecuesta,2023-01,443.00404040404044,213.30990990990992,80.69107142857142,,9.253333333333334,24.728440366972478,22.514285714285716,678.250892857143,,17.815686274509805,9.107407407407408,,105.89999999999999,,0.55625,21.857657657657658,,1.7414414414414416,2026-04,53677,29,23.09104704097117,10.89075851312733,1
santander,piedecuesta,2024-01,942.5838095238095,217.5288805970149,,72.61398496240601,13.159512195121952,24.102833333333333,29.781599999999997,677.9042105263158,0.0,29.08421052631579,14.209701492537313,,201.97231343283582,,1.1794871794871795,,24.57315789473684,1.9657894736842105,2026-04,53677,29,23.09104704097117,10.89075851312733,1
tolima,ibague,2020-01,,,,,,,,,,36.02,,,,,,,,,2026-04,266687,35,24.800335570469798,12.493834714782125,1
tolima,ibague,2021-01,,,,,,,,,,27.495714285714286,,,,,,,,,2026-04,266687,35,24.800335570469798,12.493834714782125,1
tolima,ibague,2022-01,,,,,,,,,,22.912857142857142,,,,,,,,,2026-04,266687,35,24.800335570469798,12.493834714782125,1
tolima,ibague,2023-01,,,,,,,,,,23.996000000000002,,,,,,,,,2026-04,266687,35,24.800335570469798,12.493834714782125,1
tolima,ibague,2024-01,,,,,,,,,,25.72,,,,,,,,,2026-04,266687,35,24.800335570469798,12.493834714782125,1
valle del cauca,cali,2020-01,,194.2484375,,66.34689655172414,,,10.82066985645933,905.0658496732027,0.025336617405582924,35.307410881801125,16.934513274336283,,318.16165929203544,,3.1287903225806453,,25.694814814814816,1.50936729663106,2026-04,827695,51,30.413081650570675,13.626401216192969,1
valle del cauca,cali,2021-01,,179.88357664233575,,73.1059306569343,,,,710.1045208333333,0.15036496350364964,,,,268.1529835082459,,,,24.574726277372264,1.3827040194884288,2026-04,827695,51,30.413081650570675,13.626401216192969,1
valle del cauca,cali,2022-01,,169.84534075104312,79.858356545961,,,,,677.3840194714882,0.18433147632311978,,,,209.04099264705883,,2.2736363636363635,24.39821615949633,,1.1593880389429765,2026-04,827695,51,30.413081650570675,13.626401216192969,1
valle del cauca,cali,2023-01,,175.81198830409355,74.6169014084507,,,,,679.416960352423,0.0871806167400881,,,,233.49011299435028,,,24.49330985915493,,1.3947058823529412,2026-04,827695,51,30.413081650570675,13.626401216192969,1
valle del cauca,cali,2024-01,,142.79097744360902,,70.94123493975904,,,,678.5676846057571,0.18707865168539328,19.960150375939847,10.680451127819548,,323.6701492537313,,,,26.27875,0.9365168539325843,2026-04,827695,51,30.413081650570675,13.626401216192969,1
valle del cauca,candelaria,2020-01,,,,,,,,,,75.73333333333333,38.9,,,,,,,,2026-04,16575,28,24.02921646746348,9.71571114505921,1
valle del cauca,candelaria,2021-01,,180.54014598540147,82.16153284671532,,,,,,,18.36235294117647,6.890410958904109,,,,,29.415328467153284,,0.910948905109489,2026-04,16575,28,24.02921646746348,9.71571114505921,1
valle del cauca,candelaria,2023-01,,104.13157894736842,72.22654867256638,,,,,676.7263157894737,,24.353271028037383,9.808108108108108,,,,,22.91140350877193,,0.5675438596491228,2026-04,16575,28,24.02921646746348,9.71571114505921,1
valle del cauca,candelaria,2024-01,,90.69172932330827,,66.7179104477612,,,,676.6857142857143,,21.166417910447763,10.597744360902256,,,,,,28.4,0.6962406015037593,2026-04,16575,28,24.02921646746348,9.71571114505921,1
valle del cauca,cartago,2023-01,,143.0857142857143,76.82142857142857,,,4.495575221238938,8.374757281553398,686.0513274336283,0.0752212389380531,,,,167.0419642857143,,0.2616822429906542,23.04159292035398,,1.2214285714285715,2026-04,115707,31,29.887459807073956,11.658825055130215,1
valle del cauca,cartago,2024-01,,145.2,,66.4396551724138,,,,684.0383458646617,0.002030075187969925,,11.58,,204.89402985074625,,1.3844776119402986,,26.02695652173913,1.2847014925373135,2026-04,115707,31,29.887459807073956,11.658825055130215,1
valle del cauca,jamundi,2021-01,,,,,,,,,,17.594776119402983,5.909448818897638,,,,,,,,2026-04,40402,29,25.001335113484647,10.606659318618037,1
valle del cauca,jamundi,2022-01,,154.840796460177,,,,,,,,,,,,,,,,0.8623684210526316,2026-04,40402,29,25.001335113484647,10.606659318618037,1
valle del cauca,jamundi,2023-01,,144.2107142857143,82.98035714285713,,,,,,,,,,,,,25.55,,0.6660714285714285,2026-04,40402,29,25.001335113484647,10.606659318618037,1
valle del cauca,jamundi,2024-01,,142.7125,,82.16964285714286,,,,,,,8.555833333333334,,,,,,26.926785714285717,0.6482142857142856,2026-04,40402,29,25.001335113484647,10.606659318618037,1
valle del cauca,palmira,2021-01,,161.87591240875912,79.58321167883211,,,,8.585714285714285,,,19.08,5.696183206106871,,,,0.7594827586206896,23.086861313868614,,1.1802919708029196,2026-04,212710,43,29.176594253679045,12.267689715883071,1
valle del cauca,palmira,2022-01,,165.75,83.96051502145923,,0.0,5.176375545851529,8.104147465437787,675.0096234309623,0.09907563025210085,22.29,8.189719626168223,,108.33583333333333,,,23.158577405857738,,1.2117647058823529,2026-04,212710,43,29.176594253679045,12.267689715883071,1
valle del cauca,palmira,2023-01,,145.2736842105263,80.3798245614035,,,,,676.3504424778762,0.06666666666666667,26.62857142857143,9.646363636363635,,115.24601769911504,,,22.371052631578948,,1.1017699115044248,2026-04,212710,43,29.176594253679045,12.267689715883071,1
